,head,variable,value
2020,Course1_W5-S1-L5_Classical_Approaches_to_MT_Part_2_5-56,l_text_topics,topic_3
2021,Course1_W8-S2-L1_Introduction_0-47,concept_vocab_index,vi892
2022,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi892
2023,Course1_W10-S2-L4_GLMs_for_Dependency_Parsing_Part_1_11-59,concept_vocab_index,vi1674
2024,Course3_W10-S1-L3_-_Evaluation_of_IR_-_14_slides_11-15,concept_vocab_index,vi1003
2025,Course3_W9-S1-L4_-_Summarization_Techniques_3-3_-_17_slides_10-23,l_text_topics,topic_2
2026,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,l_text_topics,topic_8
2027,Course3_W2-S1-L1_-_Parts_of_speech_-_17_slides_15-50,concept_vocab_index,vi1579
2028,Course3_W3-S1-L3_-_The_Vector_Space_Model_-_15_slides_09-53,concept_vocab_index,vi1171
2029,Course1_W9-S1-L3_The_Brown_Clustering_Algorithm_Part_1_11-50,concept_vocab_index,vi1212
2030,Course2_W4-S1-L2_Making_features_from_text_for_discriminative_NLP_models_18-11,concept_vocab_index,vi1295
2031,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi2039
2032,Course1_W4-S1-L1_Weaknesses_of_PCFGs_14-59,l_text_topics,topic_12
2033,Course1_W6-S2-L6_The_Decoding_Algorithm_Part_3_12-29,concept_vocab_index,vi81
2034,Course2_W1-S2-L1_Regular_Expressions_11-25,level,level_3
2035,Course2_W4-S1-L2_Making_features_from_text_for_discriminative_NLP_models_18-11,concept_vocab_index,vi1926
2036,Course3_W11-S1-L3_-_Semantics_-_15_slides_07-24,concept_vocab_index,vi675
2037,Course1_W10-S1-L5_GLMs_for_Tagging_Part_3_7-06,concept_vocab_index,vi335
2038,Course1_W8-S2-L5_Features_and_Beam_Search_12-10,concept_vocab_index,vi672
2039,Course2_W2-S1-L6_Interpolation_10-25,concept_vocab_index,vi39
2040,Course1_W10-S1-L2_Recap_of_GLMs_7-40,concept_vocab_index,vi173
2041,Course2_W2-S2-L2_The_Noisy_Channel_Model_of_Spelling_19-30,concept_vocab_index,vi0
2042,Course3_W5-S1-L6_-_Lexicalized_Parsing_-_12_slides_09-06,concept_vocab_index,vi226
2043,Course2_W7-S2-L2_Scoring_with_the_Jaccard_Coefficient_5-06,concept_vocab_index,vi675
2044,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi1789
2045,Course1_W2-S1-L5_The_Viterbi_Algorithm_for_HMMs_Part_1_14-07,concept_vocab_index,vi1200
2046,Course3_W4-S1-L4_-_Earley_Parser_-_20_slides_16-34,concept_vocab_index,vi179
2047,Course1_W10-S2-L5_GLMs_for_Dependency_Parsing_Part_2_8-28,concept_vocab_index,vi1783
2048,Course1_W8-S1-L1_Introduction_1-41,concept_vocab_index,vi1874
2049,Course1_W5-S2-L1_Introduction_3-24,concept_vocab_index,vi1060
2050,Course2_W4-S1-L3_Feature-Based_Linear_Classifiers_13-34,concept_vocab_index,vi1945
2051,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi1393
2052,Course1_W7-S1-L4_Features_in_Log-Linear_Models_Part_2_10-13,concept_vocab_index,vi1212
2053,Course2_W7-S2-L6_The_Vector_Space_Model_16-22,concept_vocab_index,vi4
2054,Course3_W11-S1-L2_-_Sentiment_Lexicons_-_12_slides_07-53,concept_vocab_index,vi1740
2055,Course2_W3-S1-L8_Text_Classification-_Evaluation_7-17,concept_vocab_index,vi13
2056,Course3_W6-S1-L7_-_Word_Sense_Disambiguation_-_15_slides_20-06,concept_vocab_index,vi1783
2057,Course2_W4-S1-L2_Making_features_from_text_for_discriminative_NLP_models_18-11,concept_vocab_index,vi0
2058,Course3_W7-S1-L2_-_Part_of_Speech_Tagging_-_15_slides_18-08,concept_vocab_index,vi1807
2059,Course1_W1-S1-L2_Introduction_Part_2_10-28,concept_vocab_index,vi1183
2060,Course2_W3-S1-L9_Practical_Issues_in_Text_Classification_5-56,concept_vocab_index,vi1073
2061,Course1_W5-S1-L6_Introduction_to_Statistical_MT_12-31,concept_vocab_index,vi283
2062,Course3_W5-S1-L8_-_Alternative_Parsing_Formalisms_-_10_slides_10-03,concept_vocab_index,vi1807
2063,Course1_W5-S1-L5_Classical_Approaches_to_MT_Part_2_5-56,concept_vocab_index,vi1324
2064,Course2_W4-S1-L2_Making_features_from_text_for_discriminative_NLP_models_18-11,l_text_topics,topic_14
2065,Course1_W8-S1-L5_Parameters_in_Log-linear_Models_3-59,l_text_topics,topic_3
2066,Course3_W7-S1-L5_-_Statistical_POS_Tagging_-_16_slides_09-28,concept_vocab_index,vi903
2067,Course2_W3-S1-L4_Naive_Bayes-_Learning_5-22,concept_vocab_index,vi126
2068,Course3_W5-S1-L6_-_Lexicalized_Parsing_-_12_slides_09-06,concept_vocab_index,vi435
2069,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi1334
2070,Course1_W10-S1-L3_GLMs_for_Tagging_Part_1_5-26,concept_vocab_index,vi175
2071,Course1_W4-S2-L6_Evaluation_of_Lexicalized_PCFGs_Part_1_9-32,concept_vocab_index,vi1563
2072,Course3_W7-S1-L3_-_Hidden_Markov_Models_1-2_-_30_slides_24-41,concept_vocab_index,vi52
2073,Course1_W6-S2-L6_The_Decoding_Algorithm_Part_3_12-29,concept_vocab_index,vi4
2074,Course3_W6-S1-L5_-_Language_Modeling_2-3_-_13_slides_10-56,concept_vocab_index,vi1874
2075,Course3_W2-S1-L4_-_Morphological_Similarity-_Stemming_-_19_slides_15-05,concept_vocab_index,vi1840
2076,Course1_W7-S1-L2_Two_Example_Problems_11-19,concept_vocab_index,vi1393
2077,Course1_W10-S2-L5_GLMs_for_Dependency_Parsing_Part_2_8-28,concept_vocab_index,vi1673
2078,Course3_W2-S1-L7_-_Preprocessing_-_9_slides_11-48,concept_vocab_index,vi1556
2079,Course3_W2-S1-L4_-_Morphological_Similarity-_Stemming_-_19_slides_15-05,concept_vocab_index,vi1257
2080,Course3_W5-S1-L6_-_Lexicalized_Parsing_-_12_slides_09-06,concept_vocab_index,vi517
2081,Course1_W1-S1-L1_Introduction_Part_1_11-17,concept_vocab_index,vi1937
2082,Course2_W2-S2-L3_Real-Word_Spelling_Correction_9-19,concept_vocab_index,vi129
2083,Course1_W5-S2-L8_The_EM_Algorithm_for_IBM_Model_2_Part_4_4-52,concept_vocab_index,vi318
2084,Course1_W5-S1-L3_Challenges_in_MT_8-06,concept_vocab_index,vi435
2085,Course2_W5-S2-L2_Some_Methods_and_Results_on_Sequence_Models_for_POS_Tagging_13-04,concept_vocab_index,vi547
2086,Course2_W8-S1-L1_Word_Senses_and_Word_Relations_11-50,concept_vocab_index,vi1557
2087,Course1_W5-S1-L6_Introduction_to_Statistical_MT_12-31,concept_vocab_index,vi435
2088,Course2_W8-S2-L2_Answer_Types_and_Query_Formulation_8-47,concept_vocab_index,vi1282
2089,Course2_W5-S3-L2_Empirical-Data-Driven_Approach_to_Parsing_7-11,concept_vocab_index,vi1945
2090,Course1_W5-S2-L7_The_EM_Algorithm_for_IBM_Model_2_Part_3_9-28,concept_vocab_index,vi2014
2091,Course1_W3-S1-L10_Examples_of_Ambiguity_5-56,concept_vocab_index,vi675
2092,Course1_W2-S1-L7_The_Viterbi_Algorithm_for_HMMs_Part_3_7-33,l_text_topics,topic_7
2093,Course1_W10-S2-L2_The_Dependency_Parsing_Problem_Part_1_5-21,concept_vocab_index,vi192
2094,Course1_W7-S1-L5_Definition_of_Log-linear_Models_Part_1_11-50,concept_vocab_index,vi598
2095,Course1_W6-S2-L5_The_Decoding_Algorithm_Part_2_6-23,concept_vocab_index,vi2014
2096,Course2_W2-S1-L4_Generalization_and_Zeros_5-15,concept_vocab_index,vi81
2097,Course2_W8-S3-L1_Introduction_to_Summarization,concept_vocab_index,vi1151
2098,Course1_W5-S1-L6_Introduction_to_Statistical_MT_12-31,l_text_topics,topic_2
2099,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi1842
2100,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,prerequisite,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36
2101,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1789
2102,Course3_W7-S1-L4_-_Hidden_Markov_Models_2-2_-_9_slides_05-28,concept_vocab_index,vi52
2103,Course1_W8-S2-L5_Features_and_Beam_Search_12-10,concept_vocab_index,vi1212
2104,Course3_W5-S1-L6_-_Lexicalized_Parsing_-_12_slides_09-06,concept_vocab_index,vi1313
2105,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi602
2106,Course3_W7-S1-L2_-_Part_of_Speech_Tagging_-_15_slides_18-08,concept_vocab_index,vi1295
2107,Course3_W5-S1-L3_-_Prepositional_phrase_attachment_2-3_-_20_slides_17-22,concept_vocab_index,vi0
2108,Course3_W1-S1-L3_-_Funny_Sentences_-_10_slides_06-35,concept_vocab_index,vi2039
2109,Course2_W8-S3-L2_Generating_Snippets,concept_vocab_index,vi197
2110,Course3_W12-S1-L4_-_Machine_Translation_-_21_slides_10-55,concept_vocab_index,vi81
2111,Course2_W2-S1-L6_Interpolation_10-25,concept_vocab_index,vi318
2112,Course3_W12-S1-L8_-_Text_Generation_-_11_slides_05-49,concept_vocab_index,vi1003
2113,Course3_W4-S1-L2_-_Parsing_-_22_slides_17-38,concept_vocab_index,vi1183
2114,Course3_W5-S1-L2_-_Prepositional_phrase_attachment_1-3_-_15_slides_14-50,prerequisite,Course3_W5-S1-L1_-_Parsing_Introduction_and_recap-Parsing_noun_sequences_-_20_slides_15-19
2115,Course1_W9-S1-L3_The_Brown_Clustering_Algorithm_Part_1_11-50,concept_vocab_index,vi529
2116,Course3_W7-S1-L1_-_Noisy_Channel_Model_-_8_slides_08-33,prerequisite,Course3_W6-S1-L7_-_Word_Sense_Disambiguation_-_15_slides_20-06
2117,Course1_W7-S1-L4_Features_in_Log-Linear_Models_Part_2_10-13,concept_vocab_index,vi892
2118,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,level,level_2
2119,Course1_W3-S1-L6_A_Simple_Grammar_for_English_Part_1_10-32,concept_vocab_index,vi1579
2120,Course1_W6-S1-L5_A_Sketch_of_Phrase-based_Translation_8-17,concept_vocab_index,vi1003
2121,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi90
2122,Course3_W2-S1-L5_-_Spelling_Similarity-_Edit_Distance_-_32_slides_21-23,concept_vocab_index,vi1594
2123,Course3_W6-S1-L4_-_Language_Modeling_1-3_contd_-__5_slides_03-05,concept_vocab_index,vi1295
2124,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi1313
2125,Course2_W7-S2-L6_The_Vector_Space_Model_16-22,concept_vocab_index,vi1003
2126,Course1_W4-S2-L4_Parameter_Estimation_in_Lexicalized_PCFGs_Part_1_5-28,concept_vocab_index,vi1842
2127,Course3_W8-S1-L1_-_Question_Answering_-_21_slides_21-39,concept_vocab_index,vi226
2128,Course1_W2-S1-L2_Generative_Models_for_Supervised_Learning_8-57,concept_vocab_index,vi175
2129,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1600
2130,Course1_W5-S1-L3_Challenges_in_MT_8-06,concept_vocab_index,vi0
2131,Course2_W4-S1-L2_Making_features_from_text_for_discriminative_NLP_models_18-11,concept_vocab_index,vi1503
2132,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi142
2133,Course3_W2-S1-L7_-_Preprocessing_-_9_slides_11-48,concept_vocab_index,vi457
2134,Course1_W5-S2-L3_IBM_Model_1_Part_2_9-01,concept_vocab_index,vi1407
2135,Course3_W2-S1-L2_-_Morphology_and_the_Lexicon_-_20_slides_21-02,concept_vocab_index,vi249
2136,Course1_W2-S1-L6_The_Viterbi_Algorithm_for_HMMs_Part_2_3-31,concept_vocab_index,vi672
2137,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi370
2138,Course1_W7-S1-L6_Definition_of_Log-linear_Models_Part_2_3-45,l_text_topics,topic_3
2139,Course3_W11-S1-L2_-_Sentiment_Lexicons_-_12_slides_07-53,concept_vocab_index,vi179
2140,Course1_W9-S1-L6_Clusters_in_NE_Recognition_Part_1_11-33,concept_vocab_index,vi1789
2141,Course1_W4-S1-L1_Weaknesses_of_PCFGs_14-59,concept_vocab_index,vi81
2142,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi126
2143,Course2_W4-S1-L5_Generative_vs,concept_vocab_index,vi192
2144,Course2_W7-S2-L7_Calculating_TF-IDF_Cosine_Scores_12-47,concept_vocab_index,vi1670
2145,Course2_W6-S2-L4_The_Return_of_Unlexicalized_PCFGs_20-53,concept_vocab_index,vi1003
2146,Course3_W2-S1-L3_-_Text_Similarity-_Introduction_-_8_slides_07-27,concept_vocab_index,vi1716
2147,Course3_W2-S1-L5_-_Spelling_Similarity-_Edit_Distance_-_32_slides_21-23,concept_vocab_index,vi179
2148,Course2_W4-S1-L3_Feature-Based_Linear_Classifiers_13-34,concept_vocab_index,vi892
2149,Course2_W2-S1-L8_Kneser-Ney_Smoothing_8-59,concept_vocab_index,vi1173
2150,Course1_W8-S1-L4_Features_in_Log-Linear_Taggers_13-21,concept_vocab_index,vi1683
2151,Course2_W4-S1-L2_Making_features_from_text_for_discriminative_NLP_models_18-11,concept_vocab_index,vi845
2152,Course2_W6-S3-L1_Dependency_Parsing_Introduction_10-25,concept_vocab_index,vi1313
2153,Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi1683
2154,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi90
2155,Course1_W5-S1-L3_Challenges_in_MT_8-06,concept_vocab_index,vi675
2156,Course3_W2-S1-L2_-_Morphology_and_the_Lexicon_-_20_slides_21-02,concept_vocab_index,vi1359
2157,Course2_W4-S1-L3_Feature-Based_Linear_Classifiers_13-34,concept_vocab_index,vi1132
2158,Course3_W11-S1-L8_-_Semantic_Parsing_-_24_slides_09-30,concept_vocab_index,vi2039
2159,Course3_W2-S1-L5_-_Spelling_Similarity-_Edit_Distance_-_32_slides_21-23,level,level_2
2160,Course3_W12-S1-L4_-_Machine_Translation_-_21_slides_10-55,concept_vocab_index,vi173
2161,Course1_W1-S2-L1_Introduction_to_the_Language_Modeling_Problem_Part_1_6-17,level,level_1
2162,Course2_W6-S1-L4_CKY_Example_21-52,concept_vocab_index,vi1840
2163,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi1003
2164,Course3_W1-S1-L2_-_Examples_of_Text_-_14_slides_07-52,concept_vocab_index,vi81
2165,Course2_W2-S1-L8_Kneser-Ney_Smoothing_8-59,concept_vocab_index,vi2014
2166,Course1_W5-S2-L2_IBM_Model_1_Part_1_13-06,concept_vocab_index,vi1434
2167,Course3_W12-S1-L4_-_Machine_Translation_-_21_slides_10-55,concept_vocab_index,vi1707
2168,Course2_W8-S3-L2_Generating_Snippets,concept_vocab_index,vi831
2169,Course3_W1-S1-L4_-_Administrative_-__9_slides_08-07,concept_vocab_index,vi1673
2170,Course2_W7-S2-L7_Calculating_TF-IDF_Cosine_Scores_12-47,concept_vocab_index,vi1461
2171,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi129
2172,Course1_W7-S1-L7_Parameter_Estimation_in_Log-linear_Models_Part_1_12-44,concept_vocab_index,vi1188
2173,Course3_W2-S1-L4_-_Morphological_Similarity-_Stemming_-_19_slides_15-05,concept_vocab_index,vi197
2174,Course1_W3-S1-L3_Introduction_to_the_Parsing_Problem_Part_2_4-20,concept_vocab_index,vi4
2175,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi263
2176,Course2_W2-S2-L2_The_Noisy_Channel_Model_of_Spelling_19-30,concept_vocab_index,vi4
2177,Course2_W5-S2-L2_Some_Methods_and_Results_on_Sequence_Models_for_POS_Tagging_13-04,concept_vocab_index,vi1683
2178,Course3_W3-S1-L5_-_NLP_Tasks_1-3_-_16_slides_14-45,concept_vocab_index,vi517
2179,Course1_W8-S2-L6_Summary_1-12,concept_vocab_index,vi892
2180,Course3_W10-S1-L3_-_Evaluation_of_IR_-_14_slides_11-15,l_text_topics,topic_6
2181,Course1_W3-S2-L3_Basics_of_PCFGs_Part_2_8-26,concept_vocab_index,vi675
2182,Course2_W7-S2-L7_Calculating_TF-IDF_Cosine_Scores_12-47,concept_vocab_index,vi173
2183,Course1_W8-S1-L4_Features_in_Log-Linear_Taggers_13-21,concept_vocab_index,vi1926
2184,Course2_W7-S1-L2_Term-Document_Incidence_Matrices_8-59,concept_vocab_index,vi90
2185,Course2_W4-S2-L2_Evaluation_of_Named_Entity_Recognition_6-34,concept_vocab_index,vi318
2186,Course1_W2-S1-L2_Generative_Models_for_Supervised_Learning_8-57,concept_vocab_index,vi675
2187,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi1132
2188,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,prerequisite,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54
2189,Course2_W2-S1-L5_Smoothing-_Add-One_6-30,concept_vocab_index,vi1740
2190,Course3_W10-S1-L4_-_Text_Classification_-_26_slides_26-36,concept_vocab_index,vi1060
2191,Course1_W9-S1-L5_The_Brown_Clustering_Algorithm_Part_3_9-18,level,level_1
2192,Course3_W10-S1-L4_-_Text_Classification_-_26_slides_26-36,concept_vocab_index,vi126
2193,Course1_W1-S1-L1_Introduction_Part_1_11-17,l_text_topics,topic_12
2194,Course1_W10-S2-L7_Summary_2-50,concept_vocab_index,vi1200
2195,Course1_W4-S2-L2_Lexicalization_of_a_Treebank_10-44,concept_vocab_index,vi339
2196,Course3_W2-S1-L2_-_Morphology_and_the_Lexicon_-_20_slides_21-02,concept_vocab_index,vi1132
2197,Course1_W10-S1-L5_GLMs_for_Tagging_Part_3_7-06,concept_vocab_index,vi197
2198,Course1_W8-S1-L7_An_Example_Application_9-28,concept_vocab_index,vi52
2199,Course3_W11-S1-L2_-_Sentiment_Lexicons_-_12_slides_07-53,concept_vocab_index,vi1893
2200,Course2_W5-S3-L3_The_Exponential_Problem_in_Parsing_14-30,concept_vocab_index,vi1073
2201,Course2_W2-S1-L3_Evaluation_and_Perplexity_11-09,concept_vocab_index,vi1003
2202,Course2_W7-S1-L5_Phrase_Queries_and_Positional_Indexes_19-45,concept_vocab_index,vi1740
2203,Course2_W2-S1-L2_Estimating_N-gram_Probabilities_9-38,concept_vocab_index,vi1373
2204,Course2_W7-S2-L7_Calculating_TF-IDF_Cosine_Scores_12-47,concept_vocab_index,vi1520
2205,Course2_W7-S2-L4_Inverse_Document_Frequency_Weighting_10-16,concept_vocab_index,vi1909
2206,Course3_W2-S1-L5_-_Spelling_Similarity-_Edit_Distance_-_32_slides_21-23,concept_vocab_index,vi92
2207,Course2_W3-S1-L5_Naive_Bayes-_Relationship_to_Language_Modeling_4-35,concept_vocab_index,vi675
2208,Course3_W5-S1-L2_-_Prepositional_phrase_attachment_1-3_-_15_slides_14-50,concept_vocab_index,vi197
2209,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi361
2210,Course1_W8-S2-L5_Features_and_Beam_Search_12-10,l_text_topics,topic_5
2211,Course3_W8-S1-L1_-_Question_Answering_-_21_slides_21-39,concept_vocab_index,vi497
2212,Course3_W4-S1-L5_-_The_Penn_Treebank_-_21_slides_17-55,concept_vocab_index,vi1003
2213,Course3_W12-S1-L2_-_Coherence_-_19_slides_16-39,concept_vocab_index,vi675
2214,Course1_W7-S1-L4_Features_in_Log-Linear_Models_Part_2_10-13,concept_vocab_index,vi335
2215,Course2_W4-S2-L3_Sequence_Models_for_Named_Entity_Recognition_15-05,concept_vocab_index,vi92
2216,Course3_W2-S1-L1_-_Parts_of_speech_-_17_slides_15-50,concept_vocab_index,vi1025
2217,Course3_W5-S1-L1_-_Parsing_Introduction_and_recap-Parsing_noun_sequences_-_20_slides_15-19,concept_vocab_index,vi129
2218,Course1_W4-S2-L5_Parameter_Estimation_in_Lexicalized_PCFGs_Part_2_9-08,concept_vocab_index,vi204
2219,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi0
2220,Course3_W6-S1-L5_-_Language_Modeling_2-3_-_13_slides_10-56,prerequisite,Course3_W6-S1-L4_-_Language_Modeling_1-3_contd_-__5_slides_03-05
2221,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi1212
2222,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,vi1880
2223,Course1_W1-S1-L1_Introduction_Part_1_11-17,concept_vocab_index,vi197
2224,Course2_W2-S2-L3_Real-Word_Spelling_Correction_9-19,level,level_3
2225,Course3_W2-S1-L2_-_Morphology_and_the_Lexicon_-_20_slides_21-02,concept_vocab_index,vi1342
2226,Course1_W8-S1-L6_The_Viterbi_Algorithm_for_Log-linear_Taggers_9-37,concept_vocab_index,vi283
2227,Course3_W5-S1-L7_-_Dependency_Parsing_-_28_slides_18-04,concept_vocab_index,vi1874
2228,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi1735
2229,Course3_W7-S1-L7_-_Relation_Extraction_-_28_slides_21-26,concept_vocab_index,vi192
2230,Course1_W9-S2-L3_Motivation_for_GLMs_6-34,concept_vocab_index,vi800
2231,Course2_W7-S2-L2_Scoring_with_the_Jaccard_Coefficient_5-06,concept_vocab_index,vi0
2232,Course3_W6-S1-L7_-_Word_Sense_Disambiguation_-_15_slides_20-06,concept_vocab_index,vi1503
2233,Course3_W7-S1-L5_-_Statistical_POS_Tagging_-_16_slides_09-28,concept_vocab_index,vi1566
2234,Course3_W9-S1-L3_-_Summarization_Techniques_2-3_-_27_slides_20-34,level,level_2
2235,Course3_W6-S1-L3_-_Language_Modeling_1-3_-_18_slides_19-21,concept_vocab_index,vi2014
2236,Course3_W7-S1-L6_-_Information_Extraction_-_10_slides_05-37,concept_vocab_index,vi204
2237,Course1_W8-S1-L5_Parameters_in_Log-linear_Models_3-59,concept_vocab_index,vi557
2238,Course2_W7-S2-L6_The_Vector_Space_Model_16-22,concept_vocab_index,vi2014
2239,Course3_W4-S1-L1_-_Syntax_-_30_slides_31-02,concept_vocab_index,vi497
2240,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi1807
2241,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi2045
2242,Course2_W8-S3-L2_Generating_Snippets,concept_vocab_index,vi1893
2243,Course1_W9-S1-L5_The_Brown_Clustering_Algorithm_Part_3_9-18,concept_vocab_index,vi288
2244,Course3_W5-S1-L3_-_Prepositional_phrase_attachment_2-3_-_20_slides_17-22,concept_vocab_index,vi288
2245,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,vi1151
2246,Course1_W5-S2-L2_IBM_Model_1_Part_1_13-06,concept_vocab_index,vi1054
2247,Course1_W2-S1-L3_Hidden_Markov_Models_HMMs-_Basic_Definitions_12-00,concept_vocab_index,vi18
2248,Course3_W4-S1-L4_-_Earley_Parser_-_20_slides_16-34,concept_vocab_index,vi143
2249,Course1_W1-S3-L5_Summary_2-31,concept_vocab_index,vi175
2250,Course2_W8-S2-L3_Passage_Retrieval_and_Answer_Extraction_6-38,l_text_topics,topic_8
2251,Course2_W6-S2-L5_Latent_Variable_PCFGs_12-07,concept_vocab_index,vi1740
2252,Course1_W7-S1-L9_Smoothing-Regularization_in_Log-linear_Models_15-12,concept_vocab_index,vi2014
2253,Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,concept_vocab_index,vi2055
2254,Course1_W1-S2-L2_Introduction_to_the_Language_Modeling_Problem_Part_2_7-12,concept_vocab_index,vi431
2255,Course2_W8-S3-L1_Introduction_to_Summarization,concept_vocab_index,vi1842
2256,Course1_W7-S1-L8_Parameter_Estimation_in_Log-linear_Models_Part_2_4-13,prerequisite,Course1_W7-S1-L7_Parameter_Estimation_in_Log-linear_Models_Part_1_12-44
2257,Course3_W5-S1-L4_-_Prepositional_phrase_attachment_3-3_-_18_slides_12-53,l_text_topics,topic_7
2258,Course1_W5-S2-L6_The_EM_Algorithm_for_IBM_Model_2_Part_2_8-37,concept_vocab_index,vi2039
2259,Course2_W4-S1-L2_Making_features_from_text_for_discriminative_NLP_models_18-11,concept_vocab_index,vi126
2260,Course3_W5-S1-L7_-_Dependency_Parsing_-_28_slides_18-04,concept_vocab_index,vi675
2261,Course2_W2-S2-L3_Real-Word_Spelling_Correction_9-19,concept_vocab_index,vi1520
2262,Course1_W6-S1-L5_A_Sketch_of_Phrase-based_Translation_8-17,concept_vocab_index,vi1324
2263,Course1_W7-S1-L3_Features_in_Log-Linear_Models_Part_1_13-56,concept_vocab_index,vi598
